Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,GameResult
GSW,49,01-02-2017,Home,CHO,W,126,111,47,96,0.49,21,48,0.438,11,14,0.786,9,47,35,9,13,10,18,39,88,0.443,9,31,0.29,24,26,0.923,6,45,33,4,3,10,14,1
GSW,50,02-02-2017,Away,LAC,W,133,120,52,99,0.525,14,34,0.412,15,18,0.833,15,46,38,10,2,11,26,40,80,0.5,10,25,0.4,30,39,0.769,9,37,24,7,7,15,18,1
GSW,51,04-02-2017,Away,SAC,L,106,109,36,87,0.414,15,44,0.341,19,24,0.792,7,40,22,10,10,17,17,43,88,0.489,7,23,0.304,16,19,0.842,8,46,25,11,4,16,18,0
GSW,52,08-02-2017,Home,CHI,W,123,92,48,85,0.565,15,28,0.536,12,13,0.923,5,45,37,9,5,12,17,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17,1
GSW,53,10-02-2017,Away,MEM,W,122,107,39,77,0.506,15,33,0.455,29,38,0.763,5,34,31,14,13,12,26,34,87,0.391,9,26,0.346,30,37,0.811,18,47,20,6,4,18,28,1
GSW,54,11-02-2017,Away,OKC,W,130,114,46,87,0.529,13,31,0.419,25,35,0.714,10,40,28,10,3,11,22,40,83,0.482,6,24,0.25,28,36,0.778,12,43,20,7,8,19,23,1
GSW,55,13-02-2017,Away,DEN,L,110,132,45,92,0.489,8,32,0.25,12,13,0.923,4,27,25,12,6,9,13,48,88,0.545,24,41,0.585,12,16,0.75,14,52,34,6,1,22,14,0
GSW,56,15-02-2017,Home,SAC,W,109,86,41,84,0.488,13,36,0.361,14,21,0.667,6,46,32,10,10,8,16,33,89,0.371,7,24,0.292,13,17,0.765,12,50,23,4,6,18,17,1
GSW,57,23-02-2017,Home,LAC,W,123,113,43,81,0.531,13,25,0.52,24,26,0.923,10,53,31,11,11,21,27,38,93,0.409,11,28,0.393,26,37,0.703,10,38,23,11,0,14,16,1
GSW,58,25-02-2017,Home,BRK,W,112,95,42,100,0.42,11,31,0.355,17,22,0.773,13,52,30,10,11,11,17,38,94,0.404,8,28,0.286,11,17,0.647,11,52,25,8,3,16,20,1
GSW,59,27-02-2017,Away,PHI,W,119,108,40,89,0.449,6,29,0.207,33,39,0.846,16,45,31,14,4,13,18,37,82,0.451,10,34,0.294,24,27,0.889,12,42,24,11,3,22,25,1
GSW,60,28-02-2017,Away,WAS,L,108,112,39,84,0.464,8,29,0.276,22,27,0.815,13,41,28,10,6,19,23,41,91,0.451,12,28,0.429,18,20,0.9,17,46,29,11,6,19,22,0
GSW,61,02-03-2017,Away,CHI,L,87,94,34,88,0.386,6,30,0.2,13,14,0.929,6,41,23,10,6,15,18,36,82,0.439,5,19,0.263,17,21,0.81,7,49,19,9,5,15,15,0
GSW,62,05-03-2017,Away,NYK,W,112,105,40,88,0.455,13,35,0.371,19,23,0.826,11,35,21,11,3,8,18,39,83,0.47,7,22,0.318,20,25,0.8,12,47,18,5,6,15,20,1
GSW,63,06-03-2017,Away,ATL,W,119,111,41,87,0.471,20,44,0.455,17,22,0.773,13,43,33,10,4,14,22,38,82,0.463,13,28,0.464,22,31,0.71,14,47,19,6,6,19,23,1
GSW,64,08-03-2017,Home,BOS,L,86,99,37,84,0.44,6,30,0.2,6,9,0.667,12,46,23,8,12,17,20,37,84,0.44,10,29,0.345,15,19,0.789,9,45,28,12,1,12,10,0
GSW,65,10-03-2017,Away,MIN,L,102,103,41,88,0.466,7,24,0.292,13,17,0.765,12,43,25,9,5,12,21,39,88,0.443,4,14,0.286,21,27,0.778,14,46,21,6,3,11,18,0
GSW,66,11-03-2017,Away,SAS,L,85,107,33,92,0.359,5,17,0.294,14,23,0.609,20,49,19,10,4,15,16,40,77,0.519,12,27,0.444,15,18,0.833,7,46,27,6,7,18,18,0
GSW,67,14-03-2017,Home,PHI,W,106,104,32,88,0.364,14,32,0.438,28,35,0.8,13,43,24,12,11,18,24,39,89,0.438,8,27,0.296,18,27,0.667,13,52,28,10,10,21,26,1
GSW,68,16-03-2017,Home,ORL,W,122,92,50,87,0.575,10,26,0.385,12,23,0.522,7,47,36,14,9,12,18,35,94,0.372,7,27,0.259,15,21,0.714,16,49,15,7,4,19,21,1
GSW,69,18-03-2017,Home,MIL,W,117,92,45,75,0.6,12,23,0.522,15,19,0.789,6,44,30,5,6,12,16,36,89,0.404,9,27,0.333,11,14,0.786,12,35,19,8,7,11,17,1
GSW,70,20-03-2017,Away,OKC,W,111,95,40,83,0.482,15,33,0.455,16,21,0.762,9,46,28,8,8,16,22,37,87,0.425,4,21,0.19,17,31,0.548,12,40,18,10,2,11,19,1
GSW,71,21-03-2017,Away,DAL,W,112,87,43,78,0.551,13,30,0.433,13,16,0.813,4,46,34,10,2,16,20,33,92,0.359,11,34,0.324,10,12,0.833,13,39,24,8,2,11,14,1
GSW,72,24-03-2017,Home,SAC,W,114,100,44,89,0.494,10,31,0.323,16,18,0.889,13,44,37,14,8,12,15,40,83,0.482,10,21,0.476,10,13,0.769,6,37,27,7,4,19,16,1
GSW,73,26-03-2017,Home,MEM,W,106,94,39,71,0.549,17,31,0.548,11,15,0.733,7,37,30,9,4,18,15,38,85,0.447,8,29,0.276,10,15,0.667,13,37,21,11,0,13,13,1
GSW,74,28-03-2017,Away,HOU,W,113,106,45,88,0.511,11,41,0.268,12,16,0.75,8,44,33,9,7,16,29,33,85,0.388,5,31,0.161,35,39,0.897,10,38,20,9,2,14,14,1
GSW,75,29-03-2017,Away,SAS,W,110,98,43,85,0.506,13,26,0.5,11,11,1,10,35,31,7,7,15,22,34,83,0.41,9,24,0.375,21,26,0.808,16,42,20,9,9,15,12,1
GSW,76,31-03-2017,Home,HOU,W,107,98,43,95,0.453,11,32,0.344,10,14,0.714,13,43,27,10,14,10,20,34,91,0.374,12,37,0.324,18,23,0.783,18,48,20,6,3,13,12,1
GSW,77,02-04-2017,Home,WAS,W,139,115,50,88,0.568,16,36,0.444,23,26,0.885,10,44,34,7,10,16,20,43,92,0.467,10,27,0.37,19,25,0.76,9,38,28,9,3,14,20,1
GSW,78,04-04-2017,Home,MIN,W,121,107,44,84,0.524,14,32,0.438,19,24,0.792,8,40,33,9,7,13,19,41,96,0.427,4,19,0.211,21,26,0.808,19,50,22,9,3,13,19,1
GSW,79,05-04-2017,Away,PHO,W,120,111,45,89,0.506,13,30,0.433,17,24,0.708,7,39,25,13,9,15,19,43,103,0.417,7,27,0.259,18,26,0.692,20,55,26,13,2,16,22,1
GSW,80,08-04-2017,Home,NOP,W,123,101,49,96,0.51,10,33,0.303,15,16,0.938,14,53,37,2,4,9,15,42,86,0.488,5,21,0.238,12,19,0.632,6,34,24,3,1,8,15,1
GSW,81,10-04-2017,Home,UTA,L,99,105,39,80,0.488,9,25,0.36,12,17,0.706,8,42,25,5,6,13,17,41,92,0.446,13,35,0.371,10,15,0.667,14,49,29,8,3,11,17,0
GSW,82,12-04-2017,Home,LAL,W,109,94,41,90,0.456,12,36,0.333,15,22,0.682,14,54,26,14,8,20,17,41,93,0.441,4,17,0.235,8,14,0.571,11,40,23,13,2,18,22,1
HOU,1,26-10-2016,Away,LAL,L,114,120,44,86,0.512,7,29,0.241,19,27,0.704,10,39,29,10,1,14,23,45,89,0.506,12,35,0.343,18,22,0.818,11,39,21,10,4,15,24,0
HOU,2,28-10-2016,Away,DAL,W,106,98,33,70,0.471,15,32,0.469,25,31,0.806,5,41,21,6,1,18,22,35,80,0.438,8,29,0.276,20,24,0.833,6,34,13,11,2,9,21,1
HOU,3,30-10-2016,Home,DAL,W,93,92,34,81,0.42,11,31,0.355,14,21,0.667,9,47,16,5,4,17,21,32,86,0.372,11,31,0.355,17,20,0.85,13,43,17,8,3,9,17,1
HOU,4,01-11-2016,Away,CLE,L,120,128,43,90,0.478,17,44,0.386,17,25,0.68,11,32,30,5,2,7,25,43,83,0.518,16,32,0.5,26,31,0.839,12,46,22,4,2,11,21,0
HOU,5,02-11-2016,Away,NYK,W,118,99,42,89,0.472,15,40,0.375,19,27,0.704,19,54,25,12,8,19,21,37,85,0.435,8,20,0.4,17,25,0.68,7,34,18,10,6,16,22,1
HOU,6,05-11-2016,Away,ATL,L,97,112,37,85,0.435,12,36,0.333,11,13,0.846,12,43,22,9,7,26,26,45,85,0.529,8,20,0.4,14,24,0.583,13,44,29,17,6,19,13,0
HOU,7,07-11-2016,Away,WAS,W,114,106,41,79,0.519,17,37,0.459,15,18,0.833,6,37,28,6,7,18,18,39,94,0.415,10,27,0.37,18,20,0.9,16,45,20,12,5,13,16,1
HOU,8,09-11-2016,Away,SAS,W,101,99,37,78,0.474,10,30,0.333,17,22,0.773,8,45,25,7,4,19,24,33,84,0.393,7,23,0.304,26,30,0.867,10,39,22,14,5,10,15,1
HOU,9,12-11-2016,Home,SAS,L,100,106,34,89,0.382,15,47,0.319,17,21,0.81,16,46,22,6,4,14,19,41,76,0.539,5,18,0.278,19,24,0.792,2,35,21,6,11,10,19,0
HOU,10,14-11-2016,Home,PHI,W,115,88,44,91,0.484,17,40,0.425,10,17,0.588,16,55,20,6,10,17,19,34,90,0.378,5,22,0.227,15,17,0.882,10,39,18,10,7,12,17,1
HOU,11,16-11-2016,Away,OKC,L,103,105,40,92,0.435,14,40,0.35,9,14,0.643,12,47,25,10,4,16,10,40,84,0.476,12,25,0.48,13,14,0.929,5,44,25,7,7,16,15,0
HOU,12,17-11-2016,Home,POR,W,126,109,46,95,0.484,14,32,0.438,20,25,0.8,17,54,26,6,6,13,17,41,90,0.456,10,28,0.357,17,21,0.81,10,41,24,6,4,12,19,1
HOU,13,19-11-2016,Home,UTA,W,111,102,42,94,0.447,12,32,0.375,15,20,0.75,10,39,28,8,3,4,16,39,76,0.513,12,27,0.444,12,17,0.706,5,43,22,3,5,12,17,1
HOU,14,21-11-2016,Away,DET,W,99,96,35,78,0.449,10,31,0.323,19,27,0.704,12,46,22,4,6,15,20,36,87,0.414,7,17,0.412,17,24,0.708,12,39,19,7,3,14,20,1
HOU,15,23-11-2016,Home,TOR,L,102,115,38,78,0.487,14,42,0.333,12,12,1,11,39,29,6,7,26,22,43,88,0.489,12,23,0.522,17,21,0.81,15,38,28,14,7,14,15,0
HOU,16,25-11-2016,Away,SAC,W,117,104,40,85,0.471,21,50,0.42,16,20,0.8,8,42,27,8,2,14,19,39,80,0.488,9,32,0.281,17,21,0.81,4,37,24,7,6,14,18,1
HOU,17,27-11-2016,Away,POR,W,130,114,46,82,0.561,17,36,0.472,21,28,0.75,7,36,26,7,8,11,23,40,83,0.482,12,33,0.364,22,29,0.759,8,35,24,7,2,14,24,1
HOU,18,29-11-2016,Away,UTA,L,101,120,37,91,0.407,11,30,0.367,16,22,0.727,15,38,14,5,6,7,20,41,74,0.554,15,28,0.536,23,27,0.852,5,40,23,4,5,8,20,0
HOU,19,01-12-2016,Away,GSW,W,132,127,48,108,0.444,14,44,0.318,22,30,0.733,15,56,26,11,4,19,28,43,104,0.413,12,44,0.273,29,37,0.784,13,54,31,12,7,17,27,1
HOU,20,02-12-2016,Away,DEN,W,128,110,45,88,0.511,17,37,0.459,21,25,0.84,10,41,25,11,7,11,14,46,104,0.442,9,31,0.29,9,16,0.563,24,54,22,5,4,16,20,1
HOU,21,05-12-2016,Home,BOS,W,107,106,34,76,0.447,12,38,0.316,27,31,0.871,7,46,20,8,7,16,14,42,99,0.424,11,32,0.344,11,12,0.917,10,42,27,7,4,11,20,1
HOU,22,07-12-2016,Home,LAL,W,134,95,51,94,0.543,15,36,0.417,17,21,0.81,15,52,35,20,2,20,22,34,87,0.391,5,20,0.25,22,27,0.815,14,39,14,13,4,27,22,1
HOU,23,09-12-2016,Away,OKC,W,102,99,36,92,0.391,11,42,0.262,19,30,0.633,16,52,26,9,1,15,24,34,81,0.42,7,28,0.25,24,31,0.774,9,46,18,9,5,17,19,1
HOU,24,10-12-2016,Home,DAL,W,109,87,37,74,0.5,19,37,0.514,16,22,0.727,10,48,31,4,1,15,16,32,79,0.405,11,34,0.324,12,14,0.857,6,32,18,7,3,9,18,1
HOU,25,12-12-2016,Home,BRK,W,122,118,42,91,0.462,17,43,0.395,21,36,0.583,11,39,23,10,5,14,25,42,80,0.525,7,20,0.35,27,36,0.75,6,41,21,9,4,19,27,1
HOU,26,14-12-2016,Home,SAC,W,132,98,50,85,0.588,22,42,0.524,10,16,0.625,8,47,40,8,5,16,11,39,92,0.424,11,32,0.344,9,11,0.818,12,40,27,8,7,15,16,1
HOU,27,16-12-2016,Home,NOP,W,122,100,42,94,0.447,24,61,0.393,14,19,0.737,13,57,27,7,4,14,18,40,98,0.408,9,27,0.333,11,20,0.55,13,47,17,4,6,11,16,1
HOU,28,17-12-2016,Away,MIN,W,111,109,39,96,0.406,17,51,0.333,16,20,0.8,10,47,25,14,4,16,22,41,92,0.446,7,21,0.333,20,27,0.741,13,55,29,9,6,21,21,1
HOU,29,20-12-2016,Home,SAS,L,100,102,35,92,0.38,6,38,0.158,24,27,0.889,20,51,22,10,5,16,17,36,77,0.468,12,23,0.522,18,25,0.72,10,43,21,13,5,19,17,0
HOU,30,21-12-2016,Away,PHO,W,125,111,46,86,0.535,18,38,0.474,15,26,0.577,9,37,30,4,8,11,22,44,93,0.473,9,25,0.36,14,20,0.7,14,44,20,7,6,8,23,1
HOU,31,23-12-2016,Away,MEM,L,109,115,38,89,0.427,20,52,0.385,13,15,0.867,10,40,27,5,3,13,22,41,81,0.506,13,25,0.52,20,25,0.8,9,38,23,8,3,10,16,0
HOU,32,26-12-2016,Home,PHO,W,131,115,46,92,0.5,15,43,0.349,24,30,0.8,10,47,28,11,4,20,22,43,101,0.426,7,30,0.233,22,27,0.815,16,53,17,14,6,17,25,1
HOU,33,27-12-2016,Away,DAL,W,123,107,41,78,0.526,17,32,0.531,24,28,0.857,10,47,23,7,5,16,22,36,87,0.414,15,38,0.395,20,25,0.8,12,38,22,6,5,9,18,1
HOU,34,30-12-2016,Home,LAC,W,140,116,45,81,0.556,14,40,0.35,36,43,0.837,9,45,29,12,5,13,17,45,96,0.469,13,33,0.394,13,16,0.813,11,38,22,8,4,15,25,1
HOU,35,31-12-2016,Home,NYK,W,129,122,42,92,0.457,21,55,0.382,24,29,0.828,10,46,30,3,2,13,20,47,105,0.448,10,32,0.313,18,25,0.72,13,48,21,7,3,7,20,1
HOU,36,02-01-2017,Home,WAS,W,101,91,37,86,0.43,12,39,0.308,15,21,0.714,7,41,25,9,9,13,12,38,87,0.437,6,26,0.231,9,12,0.75,7,45,23,9,2,17,21,1
HOU,37,05-01-2017,Home,OKC,W,118,116,41,86,0.477,15,39,0.385,21,30,0.7,9,43,27,6,3,9,20,41,91,0.451,12,30,0.4,22,27,0.815,16,54,15,6,9,9,21,1
HOU,38,06-01-2017,Away,ORL,W,100,93,39,86,0.453,15,49,0.306,7,12,0.583,12,45,26,12,1,15,15,38,91,0.418,8,23,0.348,9,13,0.692,19,49,18,8,2,15,14,1
HOU,39,08-01-2017,Away,TOR,W,129,122,46,89,0.517,11,38,0.289,26,31,0.839,10,39,27,9,6,15,22,42,78,0.538,11,25,0.44,27,30,0.9,4,39,19,7,3,17,25,1
HOU,40,10-01-2017,Home,CHO,W,121,114,40,82,0.488,17,39,0.436,24,33,0.727,6,44,25,8,5,10,17,44,92,0.478,19,43,0.442,7,9,0.778,5,43,30,3,4,11,21,1
HOU,41,11-01-2017,Away,MIN,L,105,119,36,87,0.414,15,42,0.357,18,22,0.818,7,32,23,7,4,15,23,44,81,0.543,8,23,0.348,23,25,0.92,9,49,31,8,9,17,19,0
HOU,42,13-01-2017,Home,MEM,L,105,110,33,82,0.402,10,41,0.244,29,36,0.806,10,31,19,9,2,12,20,41,76,0.539,10,27,0.37,18,27,0.667,8,45,25,8,3,22,29,0
HOU,43,15-01-2017,Away,BRK,W,137,112,46,92,0.5,21,44,0.477,24,32,0.75,13,52,30,9,3,13,21,41,93,0.441,15,44,0.341,15,19,0.789,9,38,29,9,5,16,25,1
HOU,44,17-01-2017,Away,MIA,L,103,109,36,90,0.4,9,39,0.231,22,28,0.786,11,49,21,8,3,17,16,42,90,0.467,9,29,0.31,16,24,0.667,11,52,21,11,1,15,24,0
HOU,45,18-01-2017,Home,MIL,W,111,92,43,95,0.453,14,44,0.318,11,15,0.733,13,46,25,9,12,10,17,37,93,0.398,7,28,0.25,11,14,0.786,15,50,26,8,8,18,14,1
HOU,46,20-01-2017,Home,GSW,L,108,125,43,96,0.448,7,35,0.2,15,18,0.833,13,41,26,8,3,14,17,47,89,0.528,15,38,0.395,16,21,0.762,8,41,30,8,7,14,18,0
HOU,47,21-01-2017,Away,MEM,W,119,95,41,80,0.513,16,42,0.381,21,25,0.84,6,46,27,11,6,12,25,33,89,0.371,9,34,0.265,20,28,0.714,14,41,19,10,4,12,17,1
HOU,48,23-01-2017,Away,MIL,L,114,127,39,77,0.506,14,35,0.4,22,28,0.786,5,28,26,11,4,21,22,47,80,0.588,11,23,0.478,22,27,0.815,7,37,31,17,6,19,20,0
HOU,49,25-01-2017,Away,BOS,L,109,120,36,77,0.468,10,31,0.323,27,38,0.711,6,30,28,8,5,17,18,47,91,0.516,11,32,0.344,15,16,0.938,12,48,33,10,3,18,27,0
HOU,50,27-01-2017,Away,PHI,W,123,118,42,81,0.519,12,31,0.387,27,28,0.964,6,41,25,10,4,23,29,42,78,0.538,10,25,0.4,24,32,0.75,3,29,29,14,6,22,25,1
HOU,51,29-01-2017,Away,IND,L,101,120,34,83,0.41,11,39,0.282,22,25,0.88,11,41,21,7,6,15,24,47,87,0.54,5,21,0.238,21,26,0.808,7,42,28,9,7,10,21,0
HOU,52,31-01-2017,Home,SAC,W,105,83,38,85,0.447,14,45,0.311,15,22,0.682,11,60,28,4,4,14,24,30,86,0.349,8,29,0.276,15,26,0.577,10,45,22,9,7,11,17,1
HOU,53,02-02-2017,Home,ATL,L,108,113,35,93,0.376,13,51,0.255,25,33,0.758,7,37,19,11,4,9,20,44,85,0.518,8,30,0.267,17,23,0.739,8,56,26,8,5,20,20,0
HOU,54,03-02-2017,Home,CHI,W,121,117,44,98,0.449,16,43,0.372,17,25,0.68,8,48,24,7,3,11,23,48,100,0.48,8,25,0.32,13,18,0.722,14,53,30,7,7,14,23,1
HOU,55,07-02-2017,Home,ORL,W,128,104,44,89,0.494,16,38,0.421,24,36,0.667,10,42,31,9,2,10,15,42,88,0.477,6,25,0.24,14,20,0.7,10,47,28,7,4,16,23,1
HOU,56,09-02-2017,Away,CHO,W,107,95,39,87,0.448,13,40,0.325,16,20,0.8,9,42,22,13,5,17,19,37,85,0.435,8,26,0.308,13,14,0.929,10,47,26,8,5,21,17,1
HOU,57,11-02-2017,Home,PHO,W,133,102,42,85,0.494,18,36,0.5,31,39,0.795,16,55,27,8,4,21,23,37,94,0.394,8,22,0.364,20,26,0.769,12,42,20,8,4,19,28,1
HOU,58,15-02-2017,Home,MIA,L,109,117,36,87,0.414,13,40,0.325,24,31,0.774,15,41,22,6,1,8,23,44,84,0.524,13,35,0.371,16,24,0.667,12,46,27,3,7,11,20,0
HOU,59,23-02-2017,Away,NOP,W,129,99,45,91,0.495,20,51,0.392,19,24,0.792,12,48,28,12,5,16,25,36,86,0.419,6,31,0.194,21,26,0.808,11,44,24,10,8,20,21,1
HOU,60,25-02-2017,Home,MIN,W,142,130,44,94,0.468,22,58,0.379,32,42,0.762,13,32,32,15,6,13,21,49,94,0.521,9,26,0.346,23,28,0.821,21,58,28,10,2,23,26,1
HOU,61,27-02-2017,Home,IND,L,108,117,32,88,0.364,10,45,0.222,34,42,0.81,12,39,22,8,5,10,22,41,91,0.451,13,30,0.433,22,25,0.88,13,55,29,7,5,15,26,0
HOU,62,01-03-2017,Away,LAC,W,122,103,37,87,0.425,20,52,0.385,28,33,0.848,19,62,21,3,2,16,17,42,94,0.447,12,34,0.353,7,13,0.538,10,36,26,8,3,7,23,1
HOU,63,04-03-2017,Home,MEM,W,123,108,39,78,0.5,18,42,0.429,27,36,0.75,10,43,25,10,4,14,20,43,97,0.443,8,28,0.286,14,21,0.667,17,46,26,8,6,13,24,1
HOU,64,06-03-2017,Away,SAS,L,110,112,41,88,0.466,14,39,0.359,14,17,0.824,7,43,19,3,3,12,20,40,88,0.455,11,28,0.393,21,23,0.913,9,44,24,6,6,9,13,0
HOU,65,08-03-2017,Home,UTA,L,108,115,35,79,0.443,8,32,0.25,30,40,0.75,10,31,22,9,4,8,20,41,76,0.539,12,31,0.387,21,24,0.875,10,45,21,2,4,16,23,0
HOU,66,10-03-2017,Away,CHI,W,115,94,37,89,0.416,15,47,0.319,26,32,0.813,11,54,26,11,4,17,15,38,98,0.388,9,39,0.231,9,12,0.75,11,49,24,9,4,18,21,1
HOU,67,12-03-2017,Home,CLE,W,117,112,41,96,0.427,16,45,0.356,19,28,0.679,20,52,25,10,4,6,17,42,80,0.525,17,43,0.395,11,13,0.846,4,38,24,3,7,15,23,1
HOU,68,15-03-2017,Home,LAL,W,139,100,50,91,0.549,18,43,0.419,21,32,0.656,13,50,37,13,4,19,21,42,91,0.462,3,25,0.12,13,18,0.722,9,38,16,10,0,22,25,1
HOU,69,17-03-2017,Away,NOP,L,112,128,37,91,0.407,13,40,0.325,25,32,0.781,10,46,18,6,3,12,19,49,92,0.533,12,34,0.353,18,24,0.75,9,54,29,8,7,13,20,0
HOU,70,18-03-2017,Away,DEN,W,109,105,38,83,0.458,5,24,0.208,28,35,0.8,10,48,20,5,5,14,24,38,89,0.427,10,31,0.323,19,30,0.633,13,45,28,9,3,13,24,1
HOU,71,20-03-2017,Home,DEN,W,125,124,45,89,0.506,17,38,0.447,18,23,0.783,6,35,27,12,2,12,22,44,86,0.512,12,29,0.414,24,26,0.923,8,48,26,7,3,19,18,1
HOU,72,24-03-2017,Home,NOP,W,117,107,44,93,0.473,14,39,0.359,15,20,0.75,15,59,29,5,3,18,19,41,91,0.451,14,38,0.368,11,14,0.786,6,36,28,9,7,10,15,1
HOU,73,26-03-2017,Home,OKC,W,137,125,50,79,0.633,20,39,0.513,17,21,0.81,2,36,32,8,4,19,23,47,94,0.5,11,30,0.367,20,28,0.714,15,41,27,15,3,16,21,1
HOU,74,28-03-2017,Home,GSW,L,106,113,33,85,0.388,5,31,0.161,35,39,0.897,10,38,20,9,2,14,14,45,88,0.511,11,41,0.268,12,16,0.75,8,44,33,9,7,16,29,0
HOU,75,30-03-2017,Away,POR,L,107,117,40,91,0.44,8,34,0.235,19,23,0.826,13,42,18,9,3,18,20,43,90,0.478,13,33,0.394,18,22,0.818,11,41,24,12,8,12,16,0
HOU,76,31-03-2017,Away,GSW,L,98,107,34,91,0.374,12,37,0.324,18,23,0.783,18,48,20,6,3,13,12,43,95,0.453,11,32,0.344,10,14,0.714,13,43,27,10,14,10,20,0
HOU,77,02-04-2017,Away,PHO,W,123,116,47,100,0.47,14,38,0.368,15,23,0.652,13,46,23,8,4,15,23,42,100,0.42,8,34,0.235,24,29,0.828,22,61,24,8,11,23,24,1
HOU,78,05-04-2017,Home,DEN,W,110,104,37,87,0.425,10,34,0.294,26,38,0.684,11,56,19,7,3,16,20,41,104,0.394,7,38,0.184,15,18,0.833,12,51,26,10,5,12,24,1
HOU,79,07-04-2017,Home,DET,L,109,114,36,87,0.414,16,51,0.314,21,28,0.75,9,49,25,3,6,11,15,46,108,0.426,9,26,0.346,13,16,0.813,18,55,27,5,1,6,17,0
HOU,80,09-04-2017,Away,SAC,W,135,128,45,80,0.563,18,43,0.419,27,31,0.871,5,41,26,3,2,16,22,47,94,0.5,9,31,0.29,25,30,0.833,7,38,26,8,2,5,18,1
HOU,81,10-04-2017,Away,LAC,L,96,125,33,84,0.393,9,40,0.225,21,27,0.778,9,41,23,5,3,15,23,46,91,0.505,10,26,0.385,23,28,0.821,12,49,29,9,0,9,16,0
HOU,82,12-04-2017,Home,MIN,W,123,118,45,97,0.464,19,56,0.339,14,22,0.636,16,47,37,11,7,10,14,48,91,0.527,11,23,0.478,11,15,0.733,10,49,37,7,3,15,15,1
IND,1,26-10-2016,Home,DAL,W,130,121,47,93,0.505,10,19,0.526,26,34,0.765,8,52,30,11,6,16,23,45,104,0.433,18,48,0.375,13,18,0.722,10,49,26,8,8,15,27,1
IND,2,28-10-2016,Away,BRK,L,94,103,37,98,0.378,7,24,0.292,13,20,0.65,14,49,22,7,6,13,22,38,87,0.437,10,33,0.303,17,20,0.85,12,52,20,6,4,16,23,0
IND,3,29-10-2016,Away,CHI,L,101,118,43,88,0.489,7,18,0.389,8,9,0.889,8,33,34,8,7,13,16,45,86,0.523,9,21,0.429,19,21,0.905,13,47,34,8,6,12,14,0
IND,4,01-11-2016,Home,LAL,W,115,108,41,87,0.471,10,28,0.357,23,29,0.793,11,43,19,10,8,15,20,40,89,0.449,6,28,0.214,22,25,0.88,11,44,14,8,2,19,25,1
IND,5,03-11-2016,Away,MIL,L,107,125,38,81,0.469,10,23,0.435,21,27,0.778,10,32,29,14,4,21,23,47,82,0.573,12,27,0.444,19,24,0.792,12,41,32,10,6,21,23,0
IND,6,05-11-2016,Home,CHI,W,111,94,46,86,0.535,12,26,0.462,7,12,0.583,8,36,27,8,9,11,20,34,79,0.43,6,18,0.333,20,25,0.8,13,40,17,8,5,16,13,1
IND,7,07-11-2016,Away,CHO,L,100,122,40,94,0.426,9,33,0.273,11,15,0.733,12,52,23,8,4,18,25,41,84,0.488,12,32,0.375,28,32,0.875,3,43,30,12,4,11,15,0
IND,8,09-11-2016,Home,PHI,W,122,115,49,90,0.544,9,19,0.474,15,20,0.75,7,43,25,9,6,16,17,46,95,0.484,14,36,0.389,9,19,0.474,10,43,23,11,6,17,21,1
IND,9,11-11-2016,Away,PHI,L,105,109,39,88,0.443,5,19,0.263,22,23,0.957,4,40,23,14,3,13,28,36,86,0.419,11,32,0.344,26,31,0.839,13,54,24,7,6,19,21,0
IND,10,12-11-2016,Home,BOS,L,99,105,36,86,0.419,6,27,0.222,21,28,0.75,11,40,17,9,9,13,22,35,80,0.438,8,25,0.32,27,33,0.818,15,47,22,7,7,13,21,0
IND,11,14-11-2016,Home,ORL,W,88,69,35,90,0.389,8,25,0.32,10,10,1,7,49,22,9,9,9,14,27,84,0.321,5,25,0.2,10,13,0.769,9,52,12,3,5,14,17,1
IND,12,16-11-2016,Home,CLE,W,103,93,43,86,0.5,10,28,0.357,7,11,0.636,5,40,22,8,12,10,16,35,86,0.407,11,30,0.367,12,20,0.6,11,51,19,3,5,18,16,1
IND,13,18-11-2016,Home,PHO,L,96,116,36,76,0.474,1,7,0.143,23,29,0.793,10,35,18,5,8,18,19,46,97,0.474,9,26,0.346,15,18,0.833,18,46,21,14,7,11,28,0
IND,14,20-11-2016,Away,OKC,W,115,111,40,89,0.449,11,22,0.5,24,31,0.774,15,51,23,13,2,22,20,44,101,0.436,10,36,0.278,13,18,0.722,15,49,28,10,7,20,23,1
IND,15,21-11-2016,Home,GSW,L,83,120,33,103,0.32,6,23,0.261,11,12,0.917,15,49,13,5,4,11,23,40,90,0.444,13,36,0.361,27,32,0.844,12,60,31,9,10,12,17,0
